image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,skip_singleton_bounds,enable_split_bit_branch_priority,split_bit_branch_priority,split_indices,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path,top_k,split_selection_mode,split_random_seed,linear_constraint_matrix_constrs,linear_constraint_matrix_vars,linear_constraint_matrix_nzs,variable_types_continuous,variable_types_integer,variable_types_binary,general_constraints,matrix_coefficient_range,objective_coefficient_range,variable_bound_range,rhs_coefficient_range,linear_constraint_matrix_constrs_presolved,linear_constraint_matrix_vars_presolved,linear_constraint_matrix_nzs_presolved,variable_types_continuous_presolved,variable_types_integer_presolved,variable_types_binary_presolved,general_constraints_presolved,matrix_coefficient_range_presolved,objective_coefficient_range_presolved,variable_bound_range_presolved,rhs_coefficient_range_presolved,optimizer_presolve_removed_rows,optimizer_presolve_removed_columns,optimizer_presolve_removed_steps,optimizer_presolve_time_seconds,optimizer_presolved_rows,optimizer_presolved_columns,optimizer_presolved_nonzeros,optimizer_presolved_variable_types_continuous,optimizer_presolved_variable_types_integer,optimizer_presolved_variable_types_binary,extra_simplex_iterations_after_uncrush,extra_simplex_iterations_dual_to_original,root_relaxation_result,root_relaxation_objective,root_relaxation_iterations,root_relaxation_seconds,explored_nodes,explored_simplex_iterations,explored_time_seconds,mip_final_status,mip_final_runtime_seconds,mip_final_nodes,mip_final_objbound,mip_final_solcnt,relaxed_presolve_removed_rows,relaxed_presolve_removed_columns,relaxed_presolve_removed_steps,relaxed_presolve_time_seconds,relaxed_presolved_rows,relaxed_presolved_columns,relaxed_presolved_nonzeros,relaxed_presolved_variable_types_continuous,relaxed_presolved_variable_types_integer,relaxed_presolved_variable_types_binary,relaxed_extra_simplex_iterations_after_uncrush,relaxed_extra_simplex_iterations_dual_to_original,relaxed_barrier_solved_iterations,relaxed_barrier_solved_seconds,relaxed_solved_iterations,relaxed_solved_seconds,relaxed_optimal_objective,cutting_planes_cover,cutting_planes_flow_cover,cutting_planes_implied_bound,cutting_planes_learned,cutting_planes_mir,cutting_planes_relax_and_lift,cutting_planes_rlt,cutting_planes_strongcg,relaxed_barrier_aa_nz,relaxed_barrier_dense_cols,relaxed_barrier_factor_nz,relaxed_barrier_factor_ops,relaxed_barrier_free_vars,relaxed_barrier_threads,cutting_planes_clique,cutting_planes_projected_implied_bound,cutting_planes_network,cutting_planes_gomory,cutting_planes_zero_half
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144, 148, 171, 119, 227, 229, 120, 117, 90, 91, 198]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,448.402568,rerun_attempt_runtime,448.402568,486.688355,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_18_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/002_adv_label_2_eran_run.log,30,max,42,76610,8678,553375,8173,505,505,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31572,1691,175166,1218,473,473,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45038,6987,,0.87,31572,1691,175166,1218,473,473,31,19,objective,-1.743184e+00,2880,0.77,1392,1166154,440.72,6,440.72,1392.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,33,289,159,1,587,128,1372,,,,,,,,2,,,2,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.107641,512.585914,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_19_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/000_adv_label_2_eran_run.log,30,max,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.0,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.85,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.7,951,1.15,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144, 148, 171, 119, 227, 229, 120, 117, 90, 91, 198]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.193251,rerun_attempt_runtime,19.193251,512.585914,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_19_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/001_adv_label_2_eran_run.log,30,max,42,76580,8588,553075,8113,475,475,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31482,1541,179004,1098,443,443,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,7047,,1.14,31482,1541,179004,1098,443,443,30,28,objective,-1.740133e+00,3003,0.84,1,5035,10.01,9,10.0,1.0,-1.5414708205004812,0,,,"[(46395, 7462), (7399, 53418)]",0.29,1189,31750,180054,,,,779,18,40,0.66,991,1.12,-1.743923751e+00,14,58,35,,49,39,106,,62680.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),610,14,21,,,3,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144, 148, 171, 119, 227, 229, 120, 117, 90, 91, 198]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,18.938416,rerun_attempt_runtime,18.938416,512.585914,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_19_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/002_adv_label_2_eran_run.log,30,max,42,76610,8678,553375,8173,505,505,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31572,1691,175166,1218,473,473,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45038,6987,,0.85,31572,1691,175166,1218,473,473,31,19,objective,-1.743184e+00,2880,0.79,1,6724,10.01,9,10.0,1.0,-1.3428133984095125,0,,,"[(46305, 7462), (7429, 53387)]",0.3,1249,31901,180445,,,,702,4,46,0.77,942,1.17,-1.743923751e+00,1,96,56,,97,40,173,,62850.0,213,1.479e+05 (roughly 14 MBytes of memory),2.358e+07 (less than 1 second per iteration),610,14,1,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[203, 174, 175, 202, 232, 176, 231, 204, 173, 172, 146, 201, 200, 145, 147, 199, 230, 228, 118, 144, 148, 171, 119, 227, 229, 120, 117, 90, 91, 198]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,455.346606,rerun_attempt_runtime,455.346606,512.585914,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_19_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/003_adv_label_2_eran_run.log,30,max,42,76640,8828,554005,8293,535,535,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31602,1841,175860,1338,503,503,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45038,6987,,0.84,31602,1841,175860,1338,503,503,172,35,objective,-1.743927e+00,3102,0.86,1496,1255907,447.61,6,447.6,1496.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,45,347,166,1,552,117,1497,1,,,,,,,1,,,2,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.021339,3421.750833,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_20_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/000_adv_label_2_eran_run.log,10,min,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,0.99,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.82,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.29,1161,31663,179909,,,,802,22,43,0.76,951,1.21,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61]",single_label_rerun,1,2,1,11,INTERRUPTED,verified,False,False,3402.729494,rerun_attempt_runtime,3402.729494,3421.750833,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_20_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/001_adv_label_2_eran_run.log,10,min,42,76560,8528,552975,8093,435,435,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31442,1521,176092,1098,423,423,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45118,7007,,1.01,31442,1521,176092,1098,423,423,93,52,objective,-1.743675e+00,3025,0.85,22560,8975842,3394.84,11,3394.84,22560.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,197,882,203,4,1024,248,2281,1,,,,,,,2,,,1,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.153282,1465.898717,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_21_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/000_adv_label_2_eran_run.log,10,min,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,0.98,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.83,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.3,1161,31663,179909,,,,802,22,43,0.77,951,1.31,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.416851,rerun_attempt_runtime,19.416851,1465.898717,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_21_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/001_adv_label_2_eran_run.log,10,min,42,76560,8528,552975,8093,435,435,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31442,1521,176092,1098,423,423,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45118,7007,,1.0,31442,1521,176092,1098,423,423,93,52,objective,-1.743675e+00,3025,0.83,1,6294,10.01,9,10.0,1.0,-1.527986658911467,0,,,"[(46395, 7422), (7357, 53395)]",0.28,1171,31693,179959,,,,847,38,,,1011,1.19,-1.743923749e+00,13,83,47,1,83,34,134,,62680.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,2,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61]",single_label_rerun,2,3,2,11,INTERRUPTED,verified,False,False,1427.328584,rerun_attempt_runtime,1427.328584,1465.898717,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_21_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/002_adv_label_2_eran_run.log,10,min,42,76570,8558,553075,8113,445,445,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31472,1571,175391,1138,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,6987,,1.03,31472,1571,175391,1138,433,433,30,27,objective,-1.741282e+00,2918,0.8,2640,1872087,664.55,11,664.54,2640.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,26,362,141,1,525,95,1509,1,,,,,,,1,,,3,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.080547,1999.496074,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_22_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/000_adv_label_2_eran_run.log,10,min,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,0.98,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.84,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.69,951,1.15,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.069587,rerun_attempt_runtime,19.069587,1999.496074,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_22_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/001_adv_label_2_eran_run.log,10,min,42,76560,8528,552975,8093,435,435,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31442,1521,176092,1098,423,423,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45118,7007,,0.98,31442,1521,176092,1098,423,423,93,52,objective,-1.743675e+00,3025,0.86,1,6294,10.01,9,10.0,1.0,-1.527986658911467,0,,,"[(46395, 7422), (7357, 53395)]",0.28,1171,31693,179959,,,,847,38,,,1011,1.19,-1.743923749e+00,13,83,47,1,83,34,134,,62680.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,2,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,19.087521,rerun_attempt_runtime,19.087521,1999.496074,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_22_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/002_adv_label_2_eran_run.log,10,min,42,76570,8558,553075,8113,445,445,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31472,1571,175391,1138,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,6987,,1.02,31472,1571,175391,1138,433,433,30,27,objective,-1.741282e+00,2918,0.83,1,7713,10.01,9,10.0,1.0,-1.316530419065629,0,,,"[(46365, 7422), (7367, 53385)]",0.31,1191,31743,180089,,,,779,26,43,0.7,951,1.16,-1.743923751e+00,5,140,44,,116,34,150,,62730.0,213,1.477e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,2,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,1942.258419,rerun_attempt_runtime,1942.258419,1999.496074,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_22_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/003_adv_label_2_eran_run.log,10,min,42,76580,8608,553285,8153,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31482,1621,176664,1178,443,443,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.52282e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45098,6987,,1.01,31482,1621,176664,1178,443,443,19,42,objective,-1.743925e+00,3156,0.88,7303,5392772,1934.4,6,1934.39,7303.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,80,570,198,1,911,161,2021,1,,,,,,,1,,,1,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,18.967821,834.402496,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_23_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/000_adv_label_2_eran_run.log,20,min,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.02,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.81,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.71,951,1.15,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61, 88, 115, 35, 114, 33, 31, 113, 140, 6, 8]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,815.434675,rerun_attempt_runtime,815.434675,834.402496,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_23_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_72000/001_adv_label_2_eran_run.log,20,min,42,76570,8558,553025,8103,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31462,1531,178899,1098,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45108,7027,,1.12,31462,1531,178899,1098,433,433,29,54,objective,-1.743675e+00,3111,0.89,5403,2047471,807.14,6,807.13,5403.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,26,194,73,,223,126,603,,,,,,,,1,3,,,1
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.073245,371.084749,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_24_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/000_adv_label_2_eran_run.log,20,min,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.02,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.83,1,6809,10.01,9,10.0,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.28,1161,31663,179909,,,,802,22,43,0.7,951,1.15,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61, 88, 115, 35, 114, 33, 31, 113, 140, 6, 8]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,19.057787,rerun_attempt_runtime,19.057787,371.084749,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_24_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/001_adv_label_2_eran_run.log,20,min,42,76570,8558,553025,8103,455,455,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31462,1531,178899,1098,433,433,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 6.17312e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45108,7027,,1.11,31462,1531,178899,1098,433,433,29,54,objective,-1.743675e+00,3111,0.89,1,6363,10.01,9,10.01,1.0,-1.5044581096211433,0,,,"[(46395, 7442), (7377, 53405)]",0.29,1181,31723,180009,,,,680,2,43,0.7,819,1.07,-1.743923623e+00,10,71,43,,78,38,152,,62690.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,2,,,,
7,9,2,0,0,9,0.8,72000.0,True,False,0.5,False,False,1000,"[64, 141, 36, 89, 34, 142, 197, 196, 169, 61, 88, 115, 35, 114, 33, 31, 113, 140, 6, 8]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,332.953717,rerun_attempt_runtime,332.953717,371.084749,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_24_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_72000/002_adv_label_2_eran_run.log,20,min,42,76590,8618,553225,8143,475,475,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31522,1631,175050,1178,453,453,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 0.000110327, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45068,6987,,0.85,31522,1631,175050,1178,453,453,32,37,objective,-1.743926e+00,2837,0.78,1111,867559,325.23,6,325.22,1111.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,38,264,140,1,498,108,1280,2,,,,,,,2,,,,
7,9,2,0,0,9,0.8,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,19.046261,453.715577,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260517/20260516_213137_run_25_img_7_patch_0_0_size_9_max_depth_4_ub_0p8_adv_label_2_timeouts_10_10_10_72000/000_adv_label_2_eran_run.log,20,min,42,76550,8498,552925,8083,415,415,415,"[ 1.01469e-13, 35.346 ]","[ 1, 1 ]","[ 2.98161e-08, 35.346 ]","[ 1.67848e-38, 23.028 ]",31422,1511,175647,1098,413,413,,"[ 2.0619e-08, 171.383 ]","[ 1, 1 ]","[ 7.75677e-05, 35.346 ]","[ 9.68222e-08, 1087.35 ]",45128,6987,,1.0,31422,1511,175647,1098,413,413,19,23,objective,-1.743925e+00,2951,0.84,1,6809,10.04,9,10.03,1.0,-1.3484784039188518,0,,,"[(46395, 7402), (7337, 53385)]",0.29,1161,31663,179909,,,,802,22,43,0.69,951,1.14,-1.743923751e+00,3,98,38,,89,32,199,,62670.0,213,1.476e+05 (roughly 14 MBytes of memory),2.357e+07 (less than 1 second per iteration),612,14,,,,,
