image_index,true_label,adv_label,patch_x,patch_y,patch_size,upper_bound,timeout_milp_s,add_bool_constraints,use_refine_poly,middle_bound,skip_singleton_bounds,enable_split_bit_branch_priority,split_bit_branch_priority,split_indices,run_scope,global_attempt_index,label_attempt_index,current_depth,status_code,status_name,final_outcome,is_timeout,is_adversarial_found,iteration_runtime_seconds,iteration_runtime_source,attempt_runtime_seconds,parent_total_run_time_seconds,parent_status,parent_attempt_count,parent_max_depth_reached,log_path,top_k,split_selection_mode,split_random_seed,linear_constraint_matrix_constrs,linear_constraint_matrix_vars,linear_constraint_matrix_nzs,variable_types_continuous,variable_types_integer,variable_types_binary,general_constraints,matrix_coefficient_range,objective_coefficient_range,variable_bound_range,rhs_coefficient_range,linear_constraint_matrix_constrs_presolved,linear_constraint_matrix_vars_presolved,linear_constraint_matrix_nzs_presolved,variable_types_continuous_presolved,variable_types_integer_presolved,variable_types_binary_presolved,general_constraints_presolved,matrix_coefficient_range_presolved,objective_coefficient_range_presolved,variable_bound_range_presolved,rhs_coefficient_range_presolved,optimizer_presolve_removed_rows,optimizer_presolve_removed_columns,optimizer_presolve_removed_steps,optimizer_presolve_time_seconds,optimizer_presolved_rows,optimizer_presolved_columns,optimizer_presolved_nonzeros,optimizer_presolved_variable_types_continuous,optimizer_presolved_variable_types_integer,optimizer_presolved_variable_types_binary,extra_simplex_iterations_after_uncrush,extra_simplex_iterations_dual_to_original,root_relaxation_result,root_relaxation_objective,root_relaxation_iterations,root_relaxation_seconds,explored_nodes,explored_simplex_iterations,explored_time_seconds,mip_final_status,mip_final_runtime_seconds,mip_final_nodes,mip_final_objbound,mip_final_solcnt,relaxed_presolve_removed_rows,relaxed_presolve_removed_columns,relaxed_presolve_removed_steps,relaxed_presolve_time_seconds,relaxed_presolved_rows,relaxed_presolved_columns,relaxed_presolved_nonzeros,relaxed_presolved_variable_types_continuous,relaxed_presolved_variable_types_integer,relaxed_presolved_variable_types_binary,relaxed_extra_simplex_iterations_after_uncrush,relaxed_extra_simplex_iterations_dual_to_original,relaxed_barrier_solved_iterations,relaxed_barrier_solved_seconds,relaxed_solved_iterations,relaxed_solved_seconds,relaxed_optimal_objective,cutting_planes_clique,cutting_planes_cover,cutting_planes_flow_cover,cutting_planes_implied_bound,cutting_planes_mir,cutting_planes_projected_implied_bound,cutting_planes_relax_and_lift,cutting_planes_rlt,cutting_planes_learned,relaxed_barrier_aa_nz,relaxed_barrier_dense_cols,relaxed_barrier_factor_nz,relaxed_barrier_factor_ops,relaxed_barrier_free_vars,relaxed_barrier_threads,cutting_planes_gomory,cutting_planes_network,cutting_planes_strongcg,cutting_planes_zero_half
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226, 198, 225, 260, 197, 119, 254, 93, 204, 171, 170]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,264.066965,rerun_attempt_runtime,264.066965,312.104888,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_19_ub_0p7_adv_label_2_timeouts_10_10_720000/002_adv_label_2_eran_run.log,30,max,42,125227,8855,711180,8192,663,663,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52120,2046,277222,1430,616,616,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73107,6809,,1.33,52120,2046,277222,1430,616,616,41,33,objective,-1.143198e+00,3569,1.48,217,357073,252.47,6,252.46,217.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,1,8,198,68,299,,48,885,,,,,,,,3,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.725148,289.341967,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_20_ub_0p7_adv_label_2_timeouts_10_10_10_720000/000_adv_label_2_eran_run.log,30,max,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.85,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.18,1,9378,10.02,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.48,1394,52029,282891,,,,756,20,38,1.05,940,1.66,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226, 198, 225, 260, 197, 119, 254, 93, 204, 171, 170]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,24.149003,rerun_attempt_runtime,24.149003,289.341967,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_20_ub_0p7_adv_label_2_timeouts_10_10_10_720000/001_adv_label_2_eran_run.log,30,max,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280776,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4907 ]",73177,6873,,2.01,52020,1892,280776,1308,584,584,4206,57,objective,-1.141352e+00,8027,2.06,1,8282,10.01,9,10.0,1.0,-1.1413521727773297,0,,,"[(74914, 7393), (7341, 81843)]",0.47,1424,52119,283041,,,,885,37,37,0.99,1113,1.81,-1.144289659e+00,25,30,361,100,140,,54,191,,86220.0,213,2.130e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226, 198, 225, 260, 197, 119, 254, 93, 204, 171, 170]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,23.152408,rerun_attempt_runtime,23.152408,289.341967,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_20_ub_0p7_adv_label_2_timeouts_10_10_10_720000/002_adv_label_2_eran_run.log,30,max,42,125227,8855,711180,8192,663,663,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52120,2046,277222,1430,616,616,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73107,6809,,1.26,52120,2046,277222,1430,616,616,41,33,objective,-1.143198e+00,3569,1.49,1,5452,10.01,9,10.01,1.0,-0.9842938595979716,0,,,"[(74824, 7393), (7371, 81813)]",0.48,1484,52269,283431,,,,737,20,36,0.95,1019,1.51,-1.144289659e+00,1,,32,35,6,,19,62,,86370.0,213,2.132e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[233, 230, 229, 231, 232, 261, 202, 201, 203, 228, 205, 200, 257, 227, 256, 258, 121, 120, 199, 226, 198, 225, 260, 197, 119, 254, 93, 204, 171, 170]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,218.315408,rerun_attempt_runtime,218.315408,289.341967,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_20_ub_0p7_adv_label_2_timeouts_10_10_10_720000/003_adv_label_2_eran_run.log,30,max,42,125257,9005,711810,8312,693,693,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52143,2192,281554,1548,644,644,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73114,6813,,1.93,52143,2192,281554,1548,644,644,44,26,objective,-1.142806e+00,3838,1.58,169,274400,206.13,6,206.12,169.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,2,6,221,116,413,,61,949,,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.82521,355.293449,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_21_ub_0p7_adv_label_2_timeouts_10_720000/000_adv_label_2_eran_run.log,30,min,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.88,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.22,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.47,1394,52029,282891,,,,756,20,38,0.99,940,1.59,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[145, 144, 177, 149, 117, 88, 86, 116, 146, 143, 87, 64, 89, 147, 114, 37, 63, 85, 140, 58, 36, 4, 113, 35, 142, 9, 8, 28, 7, 1]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,331.468239,rerun_attempt_runtime,331.468239,355.293449,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_21_ub_0p7_adv_label_2_timeouts_10_720000/001_adv_label_2_eran_run.log,30,min,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280718,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4978 ]",73177,6873,,1.98,52020,1892,280718,1308,584,584,2990,40,objective,-1.142697e+00,6644,1.91,413,430904,319.2,6,319.2,413.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,6,11,168,47,326,,30,705,,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.860255,247.618656,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_22_ub_0p7_adv_label_2_timeouts_10_10_720000/000_adv_label_2_eran_run.log,30,min,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.85,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.2,1,9378,10.01,9,10.0,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.45,1394,52029,282891,,,,756,20,38,1.01,940,1.6,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[145, 144, 177, 149, 117, 88, 86, 116, 146, 143, 87, 64, 89, 147, 114, 37, 63, 85, 140, 58, 36, 4, 113, 35, 142, 9, 8, 28, 7, 1]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,23.745505,rerun_attempt_runtime,23.745505,247.618656,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_22_ub_0p7_adv_label_2_timeouts_10_10_720000/001_adv_label_2_eran_run.log,30,min,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280718,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4978 ]",73177,6873,,1.9,52020,1892,280718,1308,584,584,2990,40,objective,-1.142697e+00,6644,1.84,1,6894,10.01,9,10.01,1.0,-1.1426979246485844,0,,,"[(74914, 7393), (7341, 81843)]",0.49,1424,52119,283041,,,,721,11,40,1.02,893,1.61,-1.144289659e+00,9,11,346,99,152,,73,164,,86220.0,213,2.130e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[145, 144, 177, 149, 117, 88, 86, 116, 146, 143, 87, 64, 89, 147, 114, 37, 63, 85, 140, 58, 36, 4, 113, 35, 142, 9, 8, 28, 7, 1]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,200.012896,rerun_attempt_runtime,200.012896,247.618656,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_22_ub_0p7_adv_label_2_timeouts_10_10_720000/002_adv_label_2_eran_run.log,30,min,42,125227,8855,711180,8192,663,663,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52120,2046,277228,1430,616,616,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73107,6809,,1.3,52120,2046,277228,1430,616,616,36,41,objective,-1.143198e+00,3858,1.63,225,259993,188.43,6,188.42,225.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,1,,126,50,185,,24,560,1,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.728496,314.282987,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_23_ub_0p7_adv_label_2_timeouts_10_10_10_720000/000_adv_label_2_eran_run.log,30,min,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.85,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.19,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.46,1394,52029,282891,,,,756,20,38,0.98,940,1.58,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[145, 144, 177, 149, 117, 88, 86, 116, 146, 143, 87, 64, 89, 147, 114, 37, 63, 85, 140, 58, 36, 4, 113, 35, 142, 9, 8, 28, 7, 1]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,23.755465,rerun_attempt_runtime,23.755465,314.282987,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_23_ub_0p7_adv_label_2_timeouts_10_10_10_720000/001_adv_label_2_eran_run.log,30,min,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280718,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4978 ]",73177,6873,,1.94,52020,1892,280718,1308,584,584,2990,40,objective,-1.142697e+00,6644,1.83,1,6894,10.01,9,10.0,1.0,-1.1426979246485844,0,,,"[(74914, 7393), (7341, 81843)]",0.44,1424,52119,283041,,,,721,11,40,1.01,893,1.6,-1.144289659e+00,9,11,346,99,152,,73,164,,86220.0,213,2.130e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[145, 144, 177, 149, 117, 88, 86, 116, 146, 143, 87, 64, 89, 147, 114, 37, 63, 85, 140, 58, 36, 4, 113, 35, 142, 9, 8, 28, 7, 1]",single_label_rerun,2,3,2,9,TIME_LIMIT,timeout,True,False,25.017302,rerun_attempt_runtime,25.017302,314.282987,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_23_ub_0p7_adv_label_2_timeouts_10_10_10_720000/002_adv_label_2_eran_run.log,30,min,42,125227,8855,711180,8192,663,663,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52120,2046,277228,1430,616,616,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73107,6809,,1.31,52120,2046,277228,1430,616,616,36,41,objective,-1.143198e+00,3858,1.68,1,5725,10.11,9,10.11,1.0,-0.9844749917035731,0,,,"[(74824, 7393), (7371, 81813)]",0.5,1484,52269,283431,,,,1268,,35,1.04,5168,3.36,-1.144289659e+00,1,,28,29,8,,9,53,,86370.0,213,2.132e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[145, 144, 177, 149, 117, 88, 86, 116, 146, 143, 87, 64, 89, 147, 114, 37, 63, 85, 140, 58, 36, 4, 113, 35, 142, 9, 8, 28, 7, 1]",single_label_rerun,3,4,3,6,CUTOFF,verified,False,False,241.781724,rerun_attempt_runtime,241.781724,314.282987,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_23_ub_0p7_adv_label_2_timeouts_10_10_10_720000/003_adv_label_2_eran_run.log,30,min,42,125257,9005,711810,8312,693,693,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52143,2192,281554,1548,644,644,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73114,6813,,1.9,52143,2192,281554,1548,644,644,2540,59,objective,-1.142806e+00,6353,1.87,245,367058,229.65,6,229.64,245.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,1,2,188,79,335,,30,821,,,,,,,,2,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.798507,373.729786,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_24_ub_0p7_adv_label_2_timeouts_10_720000/000_adv_label_2_eran_run.log,30,random,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.85,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.21,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.46,1394,52029,282891,,,,756,20,38,1.05,940,1.64,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[225, 32, 3, 256, 89, 85, 64, 35, 31, 230, 177, 29, 201, 144, 4, 259, 232, 63, 65, 172, 203, 228, 197, 61, 233, 143, 255, 147, 257, 0]",single_label_rerun,1,2,1,6,CUTOFF,verified,False,False,349.931279,rerun_attempt_runtime,349.931279,373.729786,Verified,2,1,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_24_ub_0p7_adv_label_2_timeouts_10_720000/001_adv_label_2_eran_run.log,30,random,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280765,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4978 ]",73177,6873,,2.06,52020,1892,280765,1308,584,584,50,40,objective,-1.142226e+00,3731,1.58,641,520288,337.53,6,337.53,641.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,7,19,219,60,338,,46,708,1,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.810598,329.876481,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_25_ub_0p7_adv_label_2_timeouts_10_10_720000/000_adv_label_2_eran_run.log,30,random,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.89,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.23,1,9378,10.01,9,10.01,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.45,1394,52029,282891,,,,756,20,38,0.98,940,1.58,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,"[225, 32, 3, 256, 89, 85, 64, 35, 31, 230, 177, 29, 201, 144, 4, 259, 232, 63, 65, 172, 203, 228, 197, 61, 233, 143, 255, 147, 257, 0]",single_label_rerun,1,2,1,9,TIME_LIMIT,timeout,True,False,24.102902,rerun_attempt_runtime,24.102902,329.876481,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_25_ub_0p7_adv_label_2_timeouts_10_10_720000/001_adv_label_2_eran_run.log,30,random,42,125197,8765,710880,8132,633,633,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52020,1892,280765,1308,584,584,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4978 ]",73177,6873,,2.05,52020,1892,280765,1308,584,584,50,40,objective,-1.142226e+00,3731,1.61,1,3981,10.01,9,10.0,1.0,-1.142226713515738,0,,,"[(74914, 7393), (7341, 81843)]",0.47,1424,52119,283041,,,,901,29,38,1.01,1097,1.77,-1.144289659e+00,8,16,372,101,139,,78,191,,86220.0,213,2.130e+05 (roughly 23 MBytes of memory),4.122e+07 (less than 1 second per iteration),645,14,,,,
2,1,2,0,0,10,0.7,720000.0,True,False,0.5,False,False,1000,"[259, 56, 233, 144, 115, 89, 37, 63, 257, 31, 29, 120, 30, 117, 116, 203, 87, 5, 148, 176, 33, 232, 28, 196, 91, 118, 199, 60, 8, 226]",single_label_rerun,2,3,2,6,CUTOFF,verified,False,False,281.962981,rerun_attempt_runtime,281.962981,329.876481,Verified,3,2,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_25_ub_0p7_adv_label_2_timeouts_10_10_720000/002_adv_label_2_eran_run.log,30,random,42,125227,8855,711080,8172,683,683,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",52094,1962,281003,1348,614,614,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.4967 ]",73133,6893,,1.93,52094,1962,281003,1348,614,614,48,32,objective,-1.142023e+00,3556,1.44,361,379401,269.77,6,269.76,361.0,0.010000000101000004,0,,,,,,,,,,,,,,,,,,7,30,240,78,322,,39,789,,,,,,,,,,,
2,1,2,0,0,10,0.7,10.0,True,False,0.5,False,False,1000,[],initial_single_label,0,1,0,9,TIME_LIMIT,timeout,True,False,,initial_label_local_missing,23.789965,377.962926,Verified,4,3,/root/Projects/Nathan/Patch-Attack-Verification/logs/20260516/20260515_122648_run_26_ub_0p7_adv_label_2_timeouts_10_10_10_720000/000_adv_label_2_eran_run.log,30,random,42,125167,8675,710730,8102,573,573,573,"[ 1.01469e-13, 32.4054 ]","[ 1, 1 ]","[ 3.0394e-09, 32.4054 ]","[ 1.67848e-38, 20.5211 ]",51964,1862,280385,1308,554,554,,"[ 9.78159e-10, 32.4054 ]","[ 1, 1 ]","[ 5.79089e-07, 32.4054 ]","[ 4.89465e-08, 20.5211 ]",73203,6813,,1.83,51964,1862,280385,1308,554,554,5343,58,objective,-1.142777e+00,9160,2.17,1,9378,10.01,9,10.0,1.0,-1.1427778020142556,0,,,"[(74914, 7333), (7281, 81813)]",0.47,1394,52029,282891,,,,756,20,38,0.99,940,1.59,-1.144289659e+00,1,7,73,58,77,,25,143,,82790.0,225,2.026e+05 (roughly 23 MBytes of memory),3.779e+07 (less than 1 second per iteration),645,14,,,,
