parameter,level,rows_with_level,pearson,abs_pearson,median_ratio_for_level,median_ratio_without_level,mean_ratio_for_level,mean_ratio_without_level
extra_simplex_iterations_after_uncrush,38,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
linear_constraint_matrix_constrs_presolved,31510,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
linear_constraint_matrix_nzs,553165,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
linear_constraint_matrix_vars_presolved,1583,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
optimizer_presolve_removed_columns,7035,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
optimizer_presolve_removed_rows,45080,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
optimizer_presolved_columns,1583,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
optimizer_presolved_rows,31510,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
optimizer_presolved_variable_types_continuous,1130,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
variable_types_binary,487,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
variable_types_continuous,8131,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
variable_types_continuous_presolved,1130,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
variable_types_integer,487,1,0.002939586738380982,0.002939586738380982,1.0012767027336296,0.8699154979092004,1.0012767027336296,0.98737456268556
extra_simplex_iterations_after_uncrush,5343,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
extra_simplex_iterations_dual_to_original,58,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_constrs,125167,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_constrs_presolved,51964,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_nzs,710730,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_vars,8675,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_vars_presolved,1862,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolve_removed_rows,73203,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_columns,1862,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_rows,51964,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_variable_types_binary,554,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_variable_types_integer,554,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_binary,573,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_binary_presolved,554,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_integer,573,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_integer_presolved,554,1,0.0026658276435564568,0.0026658276435564568,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_constrs,128703,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_constrs_presolved,54589,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_nzs,724717,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_vars_presolved,1878,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolve_removed_rows,74114,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_columns,1878,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_rows,54589,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_variable_types_binary,561,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_variable_types_integer,561,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_binary,580,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_binary_presolved,561,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_integer,580,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_integer_presolved,561,1,0.0026658276435564555,0.0026658276435564555,1.0,0.8699154979092004,1.0,0.9873925444142028
cutting_planes_learned,3.0,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
extra_simplex_iterations_dual_to_original,23,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_constrs,76550,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_constrs_presolved,31422,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_nzs,552925,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_vars,8498,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
linear_constraint_matrix_vars_presolved,1511,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolve_removed_rows,45128,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_columns,1511,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_rows,31422,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_variable_types_binary,413,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
optimizer_presolved_variable_types_integer,413,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_binary,415,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_binary_presolved,413,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_continuous,8083,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_integer,415,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
variable_types_integer_presolved,413,1,0.0026658276435564524,0.0026658276435564524,1.0,0.8699154979092004,1.0,0.9873925444142028
extra_simplex_iterations_after_uncrush,48,2,0.0008845546791563508,0.0008845546791563508,0.9904639961130943,0.9032683526695542,0.9904639961130943,0.9874848951597457
cutting_planes_projected_implied_bound,3.0,1,-0.0008392946332112619,0.0008392946332112619,0.9836535140674557,0.8699154979092004,0.9836535140674557,0.9876227766104358
cutting_planes_network,2.0,3,0.0007318688499103477,0.0007318688499103477,0.9507849294169595,0.8699154979092004,0.989510274150247,0.987483185955908
cutting_planes_cover,4.0,3,-0.0003880474084419815,0.0003880474084419815,1.0,0.8693443208607335,0.9865376395721537,0.9876124309375643
linear_constraint_matrix_constrs_presolved,52020,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
linear_constraint_matrix_vars,8765,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
linear_constraint_matrix_vars_presolved,1892,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
optimizer_presolve_removed_columns,6873,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
optimizer_presolve_removed_rows,73177,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
optimizer_presolved_columns,1892,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
optimizer_presolved_rows,52020,3,0.00030106105910546025,0.00030106105910546025,1.0226497008512292,0.8699154979092004,0.9883667653156284,0.9875329037313263
