parameter,level,count,median,mean,min,max
extra_simplex_iterations_after_uncrush,39,2,1.4503414588683494,1.4503414588683494,1.3582411138493415,1.5424418038873573
linear_constraint_matrix_constrs,128793,3,1.4715541487728179,1.3678253221660643,1.0894800138380174,1.5424418038873573
optimizer_presolved_variable_types_binary,651,3,1.4715541487728179,1.3678253221660643,1.0894800138380174,1.5424418038873573
optimizer_presolved_variable_types_integer,651,3,1.4715541487728179,1.3678253221660643,1.0894800138380174,1.5424418038873573
variable_types_binary_presolved,651,3,1.4715541487728179,1.3678253221660643,1.0894800138380174,1.5424418038873573
variable_types_integer_presolved,651,3,1.4715541487728179,1.3678253221660643,1.0894800138380174,1.5424418038873573
extra_simplex_iterations_after_uncrush,5126,1,1.4715541487728179,1.4715541487728179,1.4715541487728179,1.4715541487728179
optimizer_presolved_variable_types_continuous,1437,3,1.5227300298009452,1.474470982512548,1.3582411138493415,1.5424418038873573
variable_types_continuous_presolved,1437,3,1.5227300298009452,1.474470982512548,1.3582411138493415,1.5424418038873573
cutting_planes_cover,52.0,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
cutting_planes_gomory,4.0,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
cutting_planes_network,3.0,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
linear_constraint_matrix_constrs_presolved,54793,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
linear_constraint_matrix_nzs,725350,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
linear_constraint_matrix_vars,8958,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
linear_constraint_matrix_vars_presolved,2088,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
optimizer_presolve_removed_columns,6870,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
optimizer_presolve_removed_rows,74000,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
optimizer_presolved_columns,2088,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
optimizer_presolved_rows,54793,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
variable_types_binary,730,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
variable_types_integer,730,1,1.5424418038873573,1.5424418038873573,1.5424418038873573,1.5424418038873573
extra_simplex_iterations_dual_to_original,42,2,1.5493419216947917,1.5493419216947917,0.7557502183552407,2.3429336250343424
cutting_planes_cover,,2,1.5888019050423734,1.5888019050423734,0.6170821339560923,2.5605216761286544
extra_simplex_iterations_dual_to_original,27,1,1.7217771336257264,1.7217771336257264,1.7217771336257264,1.7217771336257264
cutting_planes_cover,60.0,1,1.8646936582223586,1.8646936582223586,1.8646936582223586,1.8646936582223586
linear_constraint_matrix_nzs,553285,2,2.1038136416283506,2.1038136416283506,1.8646936582223586,2.3429336250343424
linear_constraint_matrix_vars,8608,2,2.1038136416283506,2.1038136416283506,1.8646936582223586,2.3429336250343424
linear_constraint_matrix_vars_presolved,1621,2,2.1038136416283506,2.1038136416283506,1.8646936582223586,2.3429336250343424
optimizer_presolved_columns,1621,2,2.1038136416283506,2.1038136416283506,1.8646936582223586,2.3429336250343424
variable_types_continuous,8153,2,2.1038136416283506,2.1038136416283506,1.8646936582223586,2.3429336250343424
extra_simplex_iterations_after_uncrush,19,3,2.3429336250343424,1.967818433720999,1.0,2.5605216761286544
cutting_planes_cover,80.0,1,2.3429336250343424,2.3429336250343424,2.3429336250343424,2.3429336250343424
variable_bound_range_presolved,"[ 7.52282e-05, 35.346 ]",1,2.3429336250343424,2.3429336250343424,2.3429336250343424,2.3429336250343424
linear_constraint_matrix_constrs_presolved,31465,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
linear_constraint_matrix_nzs,553040,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
linear_constraint_matrix_vars_presolved,1543,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
optimizer_presolve_removed_columns,7015,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
optimizer_presolve_removed_rows,45105,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
optimizer_presolved_columns,1543,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
optimizer_presolved_rows,31465,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
optimizer_presolved_variable_types_continuous,1110,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
variable_types_binary,452,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
variable_types_continuous,8106,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
variable_types_continuous_presolved,1110,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
variable_types_integer,452,1,2.5605216761286544,2.5605216761286544,2.5605216761286544,2.5605216761286544
cutting_planes_cover,197.0,1,4.104690328742858,4.104690328742858,4.104690328742858,4.104690328742858
cutting_planes_learned,4.0,1,4.104690328742858,4.104690328742858,4.104690328742858,4.104690328742858
extra_simplex_iterations_after_uncrush,93,1,4.104690328742858,4.104690328742858,4.104690328742858,4.104690328742858
